season,player_id,name,position,team,games,points,ppg,attempts,completions,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,rushing_first_downs,targets,receptions,receiving_yards,receiving_tds,receiving_first_downs
2024,00-0039342,Xavier Legette,WR,CAR,15,112.95,7.53,0,0,0,0,0,6,24,0,2,84,49,497,4,27
2024,00-0039344,Jonathon Brooks,RB,CAR,3,7.4,2.47,0,0,0,0,0,9,22,0,0,3,3,23,0,2
2024,00-0039355,Luke McCaffrey,WR,WAS,13,27.8,2.14,0,0,0,0,0,0,0,0,0,24,18,168,0,8
2024,00-0039356,Ja'Tavion Sanders,TE,CAR,15,64.45,4.3,0,0,0,0,0,0,0,0,0,43,33,342,1,13
2024,00-0039359,Cade Stover,TE,HOU,14,28.05,2.0,0,0,0,0,0,0,0,0,0,22,15,133,1,5
2024,00-0039361,Bucky Irving,RB,TB,17,269.6,15.86,0,0,0,0,0,207,1122,8,52,52,47,392,0,16
2024,00-0039363,Isaac Guerendo,RB,SF,16,104.85,6.55,0,0,0,0,0,84,420,4,18,16,15,152,0,7
2024,00-0039364,Sione Vaki,RB,DET,9,7.7,0.86,0,0,0,0,0,6,14,0,0,3,3,37,0,2
2024,00-0039365,Jacob Cowing,WR,SF,15,8.55,0.57,0,0,0,0,0,1,7,0,0,6,4,80,0,3
2024,00-0039373,Audric Estimé,RB,DEN,13,60.55,4.66,0,0,0,0,0,76,310,2,15,5,5,27,0,2
2024,00-0039376,Spencer Rattler,QB,NO,7,36.83,5.26,228,130,1317,4,5,18,146,0,7,0,0,0,0,0
2024,00-0039379,Jamari Thrash,WR,CLE,6,4.2,0.7,0,0,0,0,0,0,0,0,0,7,3,22,0,2
2024,00-0039384,Tyrone Tracy Jr.,RB,NYG,17,201.5,11.85,0,0,0,0,0,192,839,5,39,53,38,284,1,13
2024,00-0039385,Keilan Robinson,RB,JAX,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,00-0039386,Bub Means,WR,NO,4,24.05,6.01,0,0,0,0,0,0,0,0,0,15,9,118,1,7
2024,00-0039391,Kimani Vidal,RB,LAC,9,35.75,3.97,0,0,0,0,0,43,155,0,7,9,5,62,1,2
2024,00-0039392,Jha'Quan Jackson,WR,TEN,12,-7.85,-0.65,0,0,0,0,0,1,-5,0,0,3,1,8,0,1
2024,00-0039393,Jase McClellan,RB,ATL,2,5.0,2.5,0,0,0,0,0,13,32,0,2,0,0,0,0,0
2024,00-0039394,Casey Washington,WR,ATL,2,2.15,1.08,0,0,0,0,0,0,0,0,0,2,1,14,0,1
2024,00-0039398,Joe Milton III,QB,NE,1,22.69,22.69,29,22,241,1,0,10,16,1,4,0,0,0,0,0
2024,00-0039407,Dylan Laube,RB,LV,6,-2.9,-0.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,00-0039410,Ryan Flournoy,WR,DAL,9,13.45,1.49,0,0,0,0,0,0,0,0,0,14,10,102,0,5
2024,00-0039420,Jaheim Bell,TE,NE,4,3.25,0.81,0,0,0,0,0,0,0,0,0,3,2,20,0,1
2024,00-0039424,Devaughn Vele,WR,DEN,13,97.0,7.46,0,0,0,0,0,0,0,0,0,55,41,475,3,26
2024,00-0039451,Isaiah Williams,WR,CIN,8,1.6,0.2,0,0,0,0,0,0,0,0,0,3,2,6,0,0
2024,00-0039458,Brenden Bates,TE,CLE,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,00-0039491,Jalen Coker,WR,CAR,11,87.91,7.99,1,1,19,0,0,0,0,0,0,46,32,478,2,23
2024,00-0039521,Xavier Weaver,WR,ARI,2,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024,00-0039530,Brevyn Spann-Ford,TE,DAL,11,14.8,1.35,0,0,0,0,0,0,0,0,0,14,9,88,0,6
2024,00-0039543,Ramel Keyton,WR,LV,3,1.45,0.48,0,0,0,0,0,0,0,0,0,3,1,7,0,1
2024,00-0039573,Blake Watson,RB,DEN,1,3.7,3.7,0,0,0,0,0,4,10,0,2,2,1,13,0,0
2024,00-0039589,Kameron Johnson,WR,TB,4,1.55,0.39,0,0,0,0,0,2,11,0,1,1,0,0,0,0
2024,00-0039595,D.J. Williams,RB,TB,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,00-0039603,British Brooks,RB,HOU,2,0.3,0.15,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2024,00-0039613,Dallin Holker,TE,NO,3,3.85,1.28,0,0,0,0,0,0,0,0,0,4,3,21,0,1
2024,00-0039614,Jermaine Jackson,WR,NO,4,0.0,0.0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
2024,00-0039617,Jacob Kibodi,RB,CLE,1,5.4,5.4,0,0,0,0,0,5,24,0,1,3,1,15,0,1
2024,00-0039623,Mason Tipton,WR,NO,9,17.4,1.93,0,0,0,0,0,0,0,0,0,26,14,99,0,2
2024,00-0039631,Cam Grandy,TE,CIN,4,5.55,1.39,0,0,0,0,0,0,0,0,0,5,5,28,0,1
2024,00-0039648,David Martin-Robinson,TE,TEN,4,1.35,0.34,0,0,0,0,0,0,0,0,0,2,1,6,0,1
2024,00-0039650,Bryce Oliver,WR,TEN,8,13.5,1.69,0,0,0,0,0,0,0,0,0,9,6,95,0,4
2024,00-0039686,Colson Yankoff,TE,WAS,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,00-0039703,Cody Schrader,RB,LA,1,1.5,1.5,0,0,0,0,0,1,3,0,0,1,1,6,0,0
2024,00-0039732,Bo Nix,QB,DEN,17,331.25,19.49,567,376,3775,29,12,92,430,4,41,1,1,2,1,1
2024,00-0039737,Tip Reiman,TE,ARI,8,6.95,0.87,0,0,0,0,0,0,0,0,0,7,6,37,0,1
2024,00-0039738,Blake Corum,RB,LA,15,41.55,2.77,0,0,0,0,0,58,207,0,12,8,7,58,0,5
2024,00-0039746,Will Shipley,RB,PHI,13,17.7,1.36,0,0,0,0,0,30,82,0,2,4,4,35,0,2
2024,00-0039747,Ainias Smith,WR,PHI,3,14.9,4.97,0,0,0,0,0,2,6,0,1,9,7,41,1,1
2024,00-0039751,Jordan Whittington,WR,LA,14,51.2,3.66,0,0,0,0,0,2,12,0,2,28,22,293,0,14
2024,00-0039754,Devin Culp,TE,TB,2,12.3,6.15,0,0,0,0,0,0,0,0,0,6,5,88,0,4
2024,00-0039757,Terrell Jennings,RB,NE,2,4.6,2.3,0,0,0,0,0,13,33,0,0,1,0,0,0,0
2024,00-0039792,Devontez Walker,WR,BAL,3,8.85,2.95,0,0,0,0,0,0,0,0,0,3,1,21,1,1
2024,00-0039793,AJ Barner,TE,SEA,15,69.5,4.63,0,0,0,0,0,0,0,0,0,38,30,245,4,18
2024,00-0039794,Braelon Allen,RB,NYJ,17,96.9,5.7,0,0,0,0,0,92,334,2,22,27,19,148,1,8
2024,00-0039796,Rasheen Ali,RB,BAL,5,4.6,0.92,0,0,0,0,0,10,31,0,2,2,0,0,0,0
2024,00-0039798,Isaiah Davis,RB,NYJ,13,47.9,3.68,0,0,0,0,0,30,174,1,10,12,9,75,1,4
2024,00-0039810,Jermaine Burton,WR,CIN,8,15.7,1.96,0,0,0,0,0,0,0,0,0,14,4,107,0,4
2024,00-0039811,MarShawn Lloyd,RB,GB,1,2.9,2.9,0,0,0,0,0,6,15,0,0,1,1,3,0,0
2024,00-0039814,Erick All,TE,CIN,8,27.8,3.48,0,0,0,0,0,0,0,0,0,22,20,158,0,8
2024,00-0039816,Anthony Gould,WR,IND,8,3.05,0.38,0,0,0,0,0,0,0,0,0,1,1,23,0,1
2024,00-0039824,Jared Wiley,TE,KC,1,1.2,1.2,0,0,0,0,0,0,0,0,0,1,1,7,0,0
2024,00-0039847,Theo Johnson,TE,NYG,11,62.1,5.65,0,0,0,0,0,0,0,0,0,43,29,331,1,16
2024,00-0039849,Marvin Harrison Jr.,WR,ARI,17,180.75,10.63,0,0,0,0,0,0,0,0,0,116,62,885,8,43
2024,00-0039851,Drake Maye,QB,NE,13,157.29,12.1,338,225,2276,15,10,54,421,2,22,0,0,0,0,0
2024,00-0039853,Javon Baker,WR,NE,6,1.95,0.32,0,0,0,0,0,0,0,0,0,4,1,12,0,1
2024,00-0039855,Jalen McMillan,WR,TB,13,128.3,9.87,0,0,0,0,0,4,43,0,3,58,37,461,8,23
2024,00-0039868,Troy Franklin,WR,DEN,16,60.55,3.78,0,0,0,0,0,2,8,0,0,53,28,263,2,11
2024,00-0039874,Jaylen Wright,RB,MIA,13,35.5,2.73,0,0,0,0,0,68,249,0,11,6,3,8,0,1
2024,00-0039875,Ray Davis,RB,BUF,17,133.65,7.86,0,0,0,0,0,113,442,3,25,19,17,189,3,8
2024,00-0039880,Malik Washington,WR,MIA,14,46.3,3.31,0,0,0,0,0,5,25,1,1,36,26,223,0,13
2024,00-0039890,Adonai Mitchell,WR,IND,17,49.51,2.91,1,1,24,0,0,4,6,0,1,55,23,312,0,16
2024,00-0039893,Brian Thomas Jr.,WR,JAX,17,268.6,15.8,0,0,0,0,0,6,48,0,3,133,87,1282,10,53
2024,00-0039894,Xavier Worthy,WR,KC,16,175.2,10.95,0,0,0,0,0,20,104,3,4,98,59,638,6,36
2024,00-0039901,Keon Coleman,WR,BUF,13,112.1,8.62,0,0,0,0,0,1,9,0,0,57,29,556,4,22
2024,00-0039907,Ja'Lynn Polk,WR,NE,14,27.8,1.99,0,0,0,0,0,1,0,0,0,33,12,87,2,4
2024,00-0039910,Jayden Daniels,QB,WAS,17,367.22,21.6,480,331,3568,25,9,148,891,6,55,0,0,0,0,0
2024,00-0039912,Ben Sinnott,TE,WAS,7,11.8,1.69,0,0,0,0,0,0,0,0,0,5,5,28,1,2
2024,00-0039915,Ladd McConkey,WR,LAC,16,220.4,13.78,0,0,0,0,0,0,0,0,0,112,82,1149,7,52
2024,00-0039916,Ricky Pearsall,WR,SF,11,89.55,8.14,1,0,0,0,0,3,45,0,1,46,31,400,3,19
2024,00-0039917,Michael Penix Jr.,QB,ATL,5,39.65,7.93,105,61,775,3,3,7,11,1,1,0,0,0,0,0
2024,00-0039918,Caleb Williams,QB,CHI,17,205.74,12.1,562,351,3541,20,6,81,489,0,27,0,0,0,0,0
2024,00-0039919,Rome Odunze,WR,CHI,17,132.2,7.78,0,0,0,0,0,3,15,0,1,101,54,734,3,37
2024,00-0039920,Malachi Corley,WR,NYJ,5,3.4,0.68,0,0,0,0,0,2,26,0,1,6,3,16,0,1
2024,00-0039921,Trey Benson,RB,ARI,12,58.55,4.88,0,0,0,0,0,63,291,1,16,6,6,59,0,3
2025,00-0022942,Philip Rivers,QB,IND,3,27.66,9.22,92,58,544,4,3,2,-1,0,0,0,0,0,0,0
2025,00-0023459,Aaron Rodgers,QB,PIT,16,216.13,13.51,498,327,3322,24,7,21,61,1,4,1,1,-9,0,0
2025,00-0024243,Marcedes Lewis,TE,DEN,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0026158,Joe Flacco,QB,CIN,13,127.36,9.8,416,251,2479,15,10,21,35,1,9,0,0,0,0,0
2025,00-0026300,Josh Johnson,QB,WAS,3,20.98,6.99,54,34,372,1,2,12,55,1,4,0,0,0,0,0
2025,00-0026498,Matthew Stafford,QB,LA,17,360.33,21.2,597,388,4707,46,8,29,1,0,0,0,0,0,0,0
2025,00-0027973,Andy Dalton,QB,CAR,4,-0.48,-0.12,37,25,293,1,1,5,-2,0,0,0,0,0,0,0
2025,00-0028118,Tyrod Taylor,QB,NYJ,6,50.66,8.44,134,80,779,5,5,27,143,1,10,0,0,0,0,0
2025,00-0029263,Russell Wilson,QB,NYG,6,43.04,7.17,119,69,831,3,3,18,106,0,6,0,0,0,0,0
2025,00-0029604,Kirk Cousins,QB,ATL,10,93.29,9.33,269,166,1721,10,5,14,7,1,4,0,0,0,0,0
2025,00-0030035,Adam Thielen,WR,PIT,14,33.6,2.4,0,0,0,0,0,0,0,0,0,35,19,186,0,10
2025,00-0030061,Zach Ertz,TE,WAS,13,112.15,8.63,0,0,0,0,0,0,0,0,0,72,50,504,4,25
2025,00-0030279,Keenan Allen,WR,LAC,17,156.95,9.23,0,0,0,0,0,0,0,0,0,122,81,777,4,49
2025,00-0030506,Travis Kelce,TE,KC,17,172.3,10.14,0,0,0,0,0,1,1,0,0,108,76,851,5,46
2025,00-0030564,DeAndre Hopkins,WR,BAL,17,65.25,3.84,0,0,0,0,0,0,0,0,0,39,22,330,2,15
2025,00-0030565,Geno Smith,QB,LV,15,126.45,8.43,448,302,3025,19,17,41,109,0,13,0,0,0,0,0
2025,00-0031236,Brandin Cooks,WR,BUF,13,48.9,3.76,0,0,0,0,0,0,0,0,0,36,24,279,0,14
2025,00-0031237,Teddy Bridgewater,QB,TB,3,0.23,0.08,15,8,62,0,0,3,4,0,0,0,0,0,0,0
2025,00-0031345,Jimmy Garoppolo,QB,LA,3,-0.1,-0.03,0,0,0,0,0,9,-10,0,0,0,0,0,0,0
2025,00-0031381,Davante Adams,WR,LA,14,211.15,15.08,0,0,0,0,0,0,0,0,0,114,60,789,14,51
2025,00-0031408,Mike Evans,WR,TB,8,81.05,10.13,0,0,0,0,0,0,0,0,0,62,30,368,3,23
2025,00-0031484,Chris Manhertz,TE,NYG,4,1.2,0.3,0,0,0,0,0,0,0,0,0,2,1,7,0,0
2025,00-0031503,Jameis Winston,QB,NYG,3,43.43,14.48,66,37,567,2,2,7,23,1,3,1,1,33,1,1
2025,00-0031588,Stefon Diggs,WR,NE,17,185.05,10.89,0,0,0,0,0,0,0,0,0,102,85,1013,4,51
2025,00-0031610,Darren Waller,TE,MIA,9,86.3,9.59,0,0,0,0,0,1,4,0,1,34,24,283,6,19
2025,00-0031687,Raheem Mostert,RB,LV,12,28.35,2.36,0,0,0,0,0,22,104,0,5,12,12,70,0,6
2025,00-0031763,DeAndre Carter,WR,CLE,4,-1.0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0032104,Ameer Abdullah,RB,IND,13,30.05,2.31,0,0,0,0,0,14,60,1,3,17,16,99,0,4
2025,00-0032211,Tyler Lockett,WR,LV,17,59.1,3.48,0,0,0,0,0,0,0,0,0,55,32,291,1,14
2025,00-0032268,Marcus Mariota,QB,WAS,10,122.4,12.24,227,139,1695,10,7,50,297,1,12,0,0,0,0,0
2025,00-0032385,Sterling Shepard,WR,TB,13,71.15,5.47,0,0,0,0,0,4,19,0,1,53,39,371,1,18
2025,00-0032392,Austin Hooper,TE,NE,13,56.55,4.35,0,0,0,0,0,0,0,0,0,26,21,263,2,13
2025,00-0032398,Chris Moore,WR,WAS,10,38.2,3.82,0,0,0,0,0,1,9,0,0,23,11,207,1,10
2025,00-0032434,Brandon Allen,QB,TEN,1,-2.67,-2.67,30,17,72,0,1,0,0,0,0,0,0,0,0,0
2025,00-0032464,Kalif Raymond,WR,DET,15,67.25,4.48,0,0,0,0,0,2,19,0,1,30,24,289,1,14
2025,00-0032688,Robbie Chosen,WR,WAS,3,8.3,2.77,0,0,0,0,0,0,0,0,0,9,5,53,0,2
2025,00-0032764,Derrick Henry,RB,BAL,17,328.7,19.34,1,0,0,0,0,307,1595,16,79,21,15,150,0,4
2025,00-0032775,Demarcus Robinson,WR,SF,14,56.55,4.04,0,0,0,0,0,1,6,0,0,35,22,276,1,15
2025,00-0032950,Carson Wentz,QB,MIN,5,54.94,10.99,169,110,1216,6,5,11,57,0,3,0,0,0,0,0
2025,00-0032951,Laquon Treadwell,WR,IND,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0033040,Tyreek Hill,WR,MIA,4,52.75,13.19,0,0,0,0,0,0,0,0,0,29,21,265,1,17
2025,00-0033077,Dak Prescott,QB,DAL,17,316.73,18.63,600,404,4552,30,10,53,177,2,15,0,0,0,0,0
2025,00-0033090,Hunter Henry,TE,NE,17,163.8,9.64,0,0,0,0,0,0,0,0,0,87,60,768,7,42
2025,00-0033106,Jared Goff,QB,DET,17,287.76,16.93,578,393,4564,34,8,19,45,0,5,0,0,0,0,0
2025,00-0033110,Tyler Higbee,TE,LA,10,67.35,6.74,0,0,0,0,0,0,0,0,0,36,25,281,3,17
2025,00-0033119,Jacoby Brissett,QB,ARI,14,199.74,14.27,485,315,3366,23,8,38,168,1,16,0,0,0,0,0
2025,00-0033217,Mo Alie-Cox,TE,IND,11,25.2,2.29,0,0,0,0,0,0,0,0,0,20,13,117,1,4
2025,00-0033246,Johnny Mundt,TE,JAX,12,17.1,1.42,0,0,0,0,0,0,0,0,0,19,9,111,0,6
2025,00-0033280,Christian McCaffrey,RB,SF,17,434.2,25.54,1,0,0,0,0,311,1202,10,71,129,102,924,7,48
2025,00-0033282,Curtis Samuel,WR,BUF,6,18.85,3.14,0,0,0,0,0,0,0,0,0,9,7,81,1,5
2025,00-0033288,George Kittle,TE,SF,11,147.1,13.37,0,0,0,0,0,1,-3,0,0,69,57,628,7,38
2025,00-0033293,Aaron Jones,RB,MIN,12,129.65,10.8,0,0,0,0,0,132,548,2,28,41,28,199,1,9
2025,00-0033307,Kendrick Bourne,WR,SF,14,86.85,6.2,0,0,0,0,0,0,0,0,0,53,37,551,0,27
2025,00-0033319,Nick Mullens,QB,JAX,4,1.46,0.36,3,3,19,0,0,12,-8,0,0,0,0,0,0,0
2025,00-0033357,Taysom Hill,TE,NO,13,43.18,3.32,6,2,57,1,0,52,114,1,16,16,11,91,0,2
2025,00-0033375,Tim Patrick,WR,JAX,13,46.7,3.59,0,0,0,0,0,0,0,0,0,24,15,187,3,10
2025,00-0033376,Patrick Ricard,RB,BAL,5,1.95,0.39,0,0,0,0,0,1,3,0,1,2,1,8,0,0
2025,00-0033439,Pharaoh Brown,TE,ARI,5,1.1,0.22,0,0,0,0,0,0,0,0,0,2,2,1,0,0
2025,00-0033455,Anthony Firkser,TE,DET,5,10.3,2.06,0,0,0,0,0,0,0,0,0,10,8,53,0,4
2025,00-0033526,Samaje Perine,RB,CIN,15,88.55,5.9,0,0,0,0,0,84,382,3,32,21,17,87,0,5
2025,00-0033553,James Conner,RB,ARI,3,34.25,11.42,0,0,0,0,0,32,95,1,7,9,8,38,1,4
2025,00-0033555,Mack Hollins,WR,NE,14,102.0,7.29,0,0,0,0,0,1,4,0,0,65,46,550,2,28
2025,00-0033572,Jamal Agnew,WR,ATL,11,-5.0,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0033576,Eric Saubert,TE,SEA,9,8.6,0.96,0,0,0,0,0,0,0,0,0,7,4,31,0,2
2025,00-0033589,David Moore,WR,CAR,3,2.55,0.85,0,0,0,0,0,1,12,0,1,1,1,5,0,0
2025,00-0033591,Noah Brown,WR,WAS,4,11.55,2.89,0,0,0,0,0,0,0,0,0,10,5,83,0,3
2025,00-0033662,Cooper Rush,QB,BAL,4,-3.98,-1.0,52,34,303,0,4,4,-4,0,0,0,0,0,0,0
2025,00-0033699,Austin Ekeler,RB,WAS,2,13.25,6.62,0,0,0,0,0,14,43,0,3,7,5,38,0,2
2025,00-0033757,Robert Tonyan,TE,KC,2,0.6,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2025,00-0033854,Dare Ogunbowale,RB,HOU,14,20.2,1.44,0,0,0,0,0,11,25,1,1,13,10,76,0,3
2025,00-0033857,JuJu Smith-Schuster,WR,KC,17,66.25,3.9,0,0,0,0,0,0,0,0,0,45,33,345,1,19
2025,00-0033858,Jonnu Smith,TE,PIT,17,70.85,4.17,0,0,0,0,0,9,70,1,3,54,38,222,2,10
2025,00-0033869,Mitchell Trubisky,QB,BUF,4,37.02,9.26,35,25,313,4,0,9,6,0,0,0,0,0,0,0
2025,00-0033873,Patrick Mahomes,QB,KC,14,276.08,19.72,502,315,3587,22,11,64,422,5,27,1,1,-10,0,0
2025,00-0033881,Evan Engram,TE,DEN,16,88.15,5.51,0,0,0,0,0,1,7,0,0,76,50,461,1,19
2025,00-0033885,David Njoku,TE,CLE,11,77.05,7.0,0,0,0,0,0,0,0,0,0,48,33,293,4,11
2025,00-0033891,Zay Jones,WR,ARI,6,27.05,4.51,0,0,0,0,0,0,0,0,0,18,12,183,0,7
2025,00-0033906,Alvin Kamara,RB,NO,11,106.8,9.71,0,0,0,0,0,131,471,1,21,39,33,186,0,7
2025,00-0033908,Cooper Kupp,WR,SEA,16,103.55,6.47,1,0,0,0,1,0,0,0,0,70,47,593,2,26
2025,00-0033921,Chris Godwin Jr.,WR,TB,9,78.25,8.69,0,0,0,0,0,0,0,0,0,51,33,360,2,21
2025,00-0033923,Kareem Hunt,RB,KC,17,170.95,10.06,0,0,0,0,0,163,611,8,55,25,18,143,1,8
2025,00-0033943,Josh Reynolds,WR,NYJ,5,19.6,3.92,0,0,0,0,0,0,0,0,0,21,11,101,0,4
2025,00-0033949,Joshua Dobbs,QB,NE,4,3.05,0.76,10,7,65,0,0,10,-5,0,0,0,0,0,0,0
2025,00-0033955,Jeremy McNichols,RB,WAS,16,72.85,4.55,0,0,0,0,0,44,221,1,13,31,25,196,0,10
2025,00-0034054,River Cracraft,WR,WAS,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0034073,Ross Dwelley,TE,DET,4,1.7,0.42,0,0,0,0,0,0,0,0,0,5,2,7,0,0
2025,00-0034159,Will Dissly,TE,LAC,8,16.45,2.06,0,0,0,0,0,0,0,0,0,16,11,97,0,5
2025,00-0034270,Tyler Conklin,TE,LAC,6,13.9,2.32,0,0,0,0,0,1,2,0,1,10,7,101,0,3
2025,00-0034272,Marquez Valdes-Scantling,WR,PIT,9,25.5,2.83,0,0,0,0,0,0,0,0,0,29,14,120,1,6
2025,00-0034348,Courtland Sutton,WR,DEN,17,202.2,11.89,0,0,0,0,0,0,0,0,0,124,74,1017,7,52
2025,00-0034351,Dallas Goedert,TE,PHI,15,168.1,11.21,0,0,0,0,0,0,0,0,0,82,60,591,11,34
2025,00-0034365,Ian Thomas,TE,LV,9,19.15,2.13,0,0,0,0,0,0,0,0,0,13,13,114,0,5
2025,00-0034367,Nyheim Hines,RB,NO,4,0.0,0.0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0
2025,00-0034383,Dalton Schultz,TE,HOU,17,150.95,8.88,0,0,0,0,0,0,0,0,0,106,82,777,3,39
2025,00-0034386,Justin Watson,WR,HOU,3,4.75,1.58,0,0,0,0,0,0,0,0,0,4,3,30,0,1
2025,00-0034407,Ray-Ray McCloud,WR,NYG,6,11.4,1.9,0,0,0,0,0,0,0,0,0,15,7,69,0,4
2025,00-0034418,Cedrick Wilson Jr.,WR,MIA,6,7.65,1.28,0,0,0,0,0,0,0,0,0,9,5,44,0,3
2025,00-0034419,Braxton Berrios,WR,HOU,4,7.45,1.86,0,0,0,0,0,0,0,0,0,8,6,37,0,3
2025,00-0034487,Trent Sherfield,WR,ARI,4,3.85,0.96,0,0,0,0,0,0,0,0,0,5,3,21,0,1
2025,00-0034521,Allen Lazard,WR,NYJ,9,19.0,2.11,0,0,0,0,0,0,0,0,0,18,10,70,1,4
2025,00-0034577,Kyle Allen,QB,DET,2,-0.5,-0.25,2,0,0,0,0,3,-3,0,0,0,0,0,0,0
2025,00-0034613,Tanner Hudson,TE,CIN,10,40.3,4.03,0,0,0,0,0,0,0,0,0,24,19,168,2,8
2025,00-0034681,Chase Edmonds,RB,WAS,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0034753,Mark Andrews,TE,BAL,17,119.25,7.01,0,0,0,0,0,10,48,1,7,70,48,422,5,24
2025,00-0034771,Mason Rudolph,QB,PIT,5,13.5,2.7,52,38,310,2,2,7,6,0,2,0,0,0,0,0
2025,00-0034775,Christian Kirk,WR,HOU,11,49.4,4.49,0,0,0,0,0,0,0,0,0,52,28,239,1,12
2025,00-0034791,Nick Chubb,RB,HOU,15,103.75,6.92,0,0,0,0,0,122,506,3,20,20,13,67,0,1
2025,00-0034796,Lamar Jackson,QB,BAL,13,206.26,15.87,302,192,2549,21,7,67,349,2,24,0,0,0,0,0
2025,00-0034798,Durham Smythe,TE,CHI,7,4.75,0.68,0,0,0,0,0,0,0,0,0,6,4,25,0,1
2025,00-0034827,DJ Moore,WR,CHI,17,162.53,9.56,1,1,2,1,0,15,79,1,5,85,50,682,6,32
2025,00-0034829,Mike Gesicki,TE,CIN,12,65.95,5.5,0,0,0,0,0,0,0,0,0,42,28,307,2,19
2025,00-0034837,Calvin Ridley,WR,TEN,7,47.55,6.79,0,0,0,0,0,0,0,0,0,36,17,303,0,13
2025,00-0034844,Saquon Barkley,RB,PHI,16,270.55,16.91,0,0,0,0,0,280,1140,7,48,50,37,273,2,11
2025,00-0034854,KhaDarel Hodge,WR,ATL,8,5.1,0.64,0,0,0,0,0,0,0,0,0,10,3,31,0,2
2025,00-0034855,Baker Mayfield,QB,TB,17,254.47,14.97,543,343,3693,26,11,55,382,1,27,0,0,0,0,0
2025,00-0034857,Josh Allen,QB,BUF,16,373.97,23.37,460,319,3668,25,10,112,579,14,46,0,0,0,0,0
2025,00-0034860,Dante Pettis,WR,NO,8,15.2,1.9,0,0,0,0,0,0,0,0,0,11,9,127,0,4
2025,00-0034867,Malik Turner,WR,SF,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0034869,Sam Darnold,QB,SEA,17,226.72,13.34,477,323,4048,25,14,35,95,0,10,0,0,0,0,0
2025,00-0034928,Steven Sims,WR,ARI,3,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0034955,Brett Rypien,QB,CIN,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0034960,Jakobi Meyers,WR,JAX,16,155.3,9.71,0,0,0,0,0,5,13,0,1,110,75,835,3,43
2025,00-0034975,Justice Hill,RB,BAL,10,59.0,5.9,0,0,0,0,0,18,93,2,4,27,21,169,1,6
2025,00-0034981,Foster Moreau,TE,NO,7,9.9,1.41,0,0,0,0,0,0,0,0,0,10,7,59,0,2
2025,00-0034983,Hunter Renfrow,WR,CAR,6,30.4,5.07,0,0,0,0,0,0,0,0,0,26,15,89,2,8
2025,00-0035021,Ashton Dulin,WR,IND,12,20.3,1.69,0,0,0,0,0,3,44,0,2,10,5,106,0,4
2025,00-0035100,Jake Browning,QB,CIN,5,42.49,8.5,125,81,771,6,8,9,39,1,5,0,0,0,0,0
2025,00-0035140,Mecole Hardman,WR,BUF,2,-3.0,-1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0035208,Olamide Zaccheaus,WR,CHI,14,74.2,5.3,0,0,0,0,0,4,25,0,1,65,39,313,2,15
2025,00-0035228,Kyler Murray,QB,ARI,5,73.93,14.79,161,110,962,6,3,29,173,1,10,0,0,0,0,0
2025,00-0035229,T.J. Hockenson,TE,MIN,15,97.4,6.49,0,0,0,0,0,1,0,0,0,66,51,438,3,22
2025,00-0035243,Miles Sanders,RB,DAL,4,25.95,6.49,0,0,0,0,0,20,117,1,5,8,8,30,0,0
2025,00-0035249,Josh Oliver,TE,MIN,12,49.75,4.15,0,0,0,0,0,0,0,0,0,19,15,160,4,9
2025,00-0035250,Devin Singletary,RB,NYG,17,125.95,7.41,0,0,0,0,0,119,437,5,27,19,18,151,0,4
2025,00-0035261,Tony Pollard,RB,TEN,17,211.25,12.43,0,0,0,0,0,242,1082,5,48,41,33,206,0,11
2025,00-0035264,Jarrett Stidham,QB,DEN,1,0.0,0.0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
2025,00-0035289,Gardner Minshew,QB,KC,4,-1.87,-0.47,13,6,37,0,1,6,2,0,0,0,0,0,0,0
